,Unnamed: 0,year,month,location,fatalities,cat,Latitude,Longitude
1273,5416,2006,FEB,Juneau-Dodge Cou...,0.0,1,38.95171,-92.33407
1274,9574,1983,FEB,Playa Baracoa Ai...,0.0,1,47.30919,9.40295
1275,5559,1981,FEB,Karachi Internat...,0.0,1,,
1276,5907,2013,FEB,"Knyazhin, Zhytom...",0.0,1,,
1277,6004,1981,FEB,"Krenkel Station,...",2.0,1,47.27103,8.8218
1278,9745,2012,FEB,Porto Alegre-Sal...,0.0,1,-29.4832643,-49.8414205
1279,14649,1991,FEB,near Cazombo,47.0,1,-11.96667,23.55
1280,12842,2013,FEB,Wau Airport (WUU),0.0,1,7.7259064,27.9740364
1281,1926,1983,FEB,BÃ¥tsfjord Airpo...,0.0,1,,
1282,6836,1991,FEB,Los Angeles Inte...,34.0,2,,
1283,738,2006,FEB,Aweil Airport,20.0,1,8.7934893,27.3643919
1284,2811,2012,FEB,Craiova Airport ...,0.0,1,44.3188071,23.8891049
1285,13538,2007,FEB,near Alliance Airport...,0.0,1,,
1286,21145,1991,FEB,near Ãpinal-Mirecour...,2.0,1,,
1287,5701,2012,FEB,"Key West NAS, FL...",0.0,1,24.584557,-81.740133
1288,11109,1991,FEB,Shayka Mayhar Ai...,0.0,1,47.30919,9.40295
1289,17296,1990,FEB,near Lusaka Airport (...,29.0,1,,
1290,1218,1981,FEB,"BelÃ©m Airport, ...",11.0,1,,
1291,17837,1991,FEB,near Montevideo,0.0,1,-34.90328,-56.18816
1292,2969,1991,FEB,Dar es Salaam In...,0.0,1,-6.7913972,39.1601728
1293,4013,1981,FEB,"Galt, ON",2.0,1,43.3589869,-80.3152471
1294,732,1991,FEB,Avon Park Munici...,0.0,1,,
1295,20803,1991,FEB,near Volos-NÃ©a Anchi...,63.0,1,,
1296,12006,2012,FEB,Thandwe Airport ...,0.0,1,18.4679321,94.3024827
1297,15178,1990,FEB,near Denver Internati...,1.0,1,,
1298,9800,1983,FEB,Preobrazhenskaya...,0.0,1,55.7963698,37.7153466
1299,20111,1981,FEB,near Tabones Island,23.0,1,14.82389,120.06433
1300,16477,1992,FEB,near Kano Internation...,0.0,1,,
1301,11565,2014,FEB,Surabaya-Juanda ...,0.0,1,-7.346776,112.7298365
1302,1751,2012,FEB,Brooksville-Hern...,0.0,1,,
1303,6761,2012,FEB,London-Luton Air...,0.0,1,,
1304,141,1980,FEB,Agra-Kheria Air ...,46.0,1,27.1536761,77.9593164
1305,15143,1984,FEB,near Debre Zeit/Harar...,26.0,1,,
1306,16120,1989,FEB,"near Hurlburt Field, FL",8.0,1,26.612119,-81.680315
1307,8328,2006,FEB,Myrtle Beach-Gra...,6.0,1,,
1308,7034,1992,FEB,Maasai Mara Nati...,0.0,1,14.5539,45.585
1309,5778,2006,FEB,Kiel-Holtenau Ai...,0.0,1,47.30919,9.40295
1310,14254,1984,FEB,near Borja,18.0,1,41.83412,-1.53271
1311,530,1992,FEB,Arequipa-Rodrigu...,0.0,1,,
1312,6890,1992,FEB,Luanda-4 de Feve...,0.0,1,,
1313,2766,2011,FEB,Cork Airport (ORK),6.0,1,51.8417381,-8.4937985
1314,1799,1989,FEB,Bucharest-Otopen...,5.0,1,44.5678852,26.0690421
1315,20063,2014,FEB,"near Sydney, NSW",0.0,1,-33.8770389,151.1982574
1316,1396,1980,FEB,"Billerica, MA",7.0,1,42.5584264,-71.268947
1317,4307,2011,FEB,Grenchen Airport...,0.0,1,47.1810051,7.415405
1318,20465,2008,FEB,near Trinidad Airport...,0.0,1,,
1319,6032,2014,FEB,Kulob Airport (TJU),0.0,1,37.989594,69.8078199
1320,17981,2008,FEB,near MÃ©rida-A Carnev...,46.0,1,,
1321,9462,2006,FEB,Philadelphia Int...,0.0,1,39.9207878,-75.2442088
1322,13771,2008,FEB,near Augusta State Ai...,2.0,1,,
1323,4881,1983,FEB,Houston-William ...,0.0,1,29.647149,-95.2769303
1324,6749,2007,FEB,London-Heathrow ...,0.0,1,51.4677389,-0.4587801
1325,15839,2014,FEB,near Grombalia,11.0,1,36.59894,10.50032
1326,9838,2012,FEB,Pueblo Memorial ...,0.0,1,21.4852348,-77.6098712
1327,15452,1992,FEB,near Evansville-Dress...,17.0,1,,
1328,3947,1992,FEB,Friedrichshafen ...,0.0,1,47.6500279,9.4800858
1329,9787,1983,FEB,Praha-Ruzyne Int...,1.0,1,66.03169,60.16594
1330,15904,1992,FEB,near Guryev Airport (...,0.0,1,,
1331,13195,2014,FEB,Zhengzhou-Xinzhe...,0.0,1,,
1332,5253,1983,FEB,Jalalabad Airpor...,5.0,1,,
1333,148,1992,FEB,Aguadilla-Borinq...,0.0,2,,
1334,693,2014,FEB,Atsugi NAS (NJA),0.0,7,25.05823,-77.34306
1335,5472,2012,FEB,Kalibo Airport (...,0.0,1,11.6789701,122.3748426
1336,14590,1990,FEB,near Caracas-La Carlo...,0.0,1,,
1337,12887,1981,FEB,Westchester Coun...,8.0,1,,
1338,11969,1992,FEB,Teniente R. Mars...,0.0,1,40.6959,-80.01173
1339,8094,2014,FEB,Moskva-Vnukovo A...,0.0,1,57.0018739,35.0386296
1340,12998,2014,FEB,Winnipeg-James A...,0.0,1,49.9120236,-97.2392297
1341,2171,1992,FEB,Carolita Ranch,0.0,1,,
1342,17640,1981,FEB,"near Mendoza, MD",2.0,1,38.538129,-76.935972
1343,10771,1981,FEB,Santa Ana-John W...,0.0,1,-33.0524459,-71.3804564
1344,7158,2012,FEB,Male Internation...,0.0,1,,
1345,6424,2007,FEB,Las Palmas-Gando...,0.0,1,27.9461032,-15.3897208
1346,778,1991,FEB,Baghdad-Al Mutha...,0.0,1,33.3165588,44.4500023
1347,7678,2007,FEB,Miami Internatio...,0.0,1,,
1348,783,1991,FEB,Baghdad-Saddam I...,0.0,2,18.16667,-7.08333
1349,12995,1990,FEB,Winnipeg Interna...,0.0,1,,
1350,11159,1990,FEB,Siauliai,0.0,1,55.9340823,23.3157775
1351,6092,1991,FEB,Kuwait Internati...,0.0,2,,
1352,7236,1983,FEB,Manaus-Eduardo G...,2.0,1,47.88453,12.41813
1353,99,1983,FEB,Adelaide Airport...,0.0,1,-34.9472404,138.5330688
1354,13726,1991,FEB,"near Aspen Airport, C...",3.0,1,,
1355,7191,1983,FEB,Malta-Luqa Airpo...,0.0,1,,
1356,10504,2013,FEB,Salta-MartÃ­n Mi...,0.0,1,44.25029,-85.50033
1357,1295,2013,FEB,Berlin-SchÃ¶nefe...,0.0,1,,
1358,21281,1982,FEB,within Prachinburi,1.0,1,,
1359,1053,1982,FEB,Batagay Airport,0.0,1,67.6462041,134.7024568
1360,10486,1982,FEB,Salisbury Airpor...,0.0,1,,
1361,6121,2012,FEB,Kyzyl Airport (KYZ),0.0,1,51.6692132,94.393441
1362,11564,2007,FEB,Surabaya-Juanda ...,0.0,1,-7.346776,112.7298365
1363,4078,2007,FEB,Geneina Airport ...,0.0,1,13.4784274,22.5364366
1364,16673,1982,FEB,near King Salmon Airp...,0.0,1,,
1365,2628,1991,FEB,Cleveland-Hopkin...,2.0,1,,
1366,16132,1990,FEB,near IbaguÃ©-Perales ...,15.0,1,,
1367,12117,1982,FEB,Tokyo-Haneda Air...,24.0,1,35.5572079,139.7830078
1368,19990,2007,FEB,near Suba-Basbas,0.0,1,10.31667,123.95
1369,8217,1982,FEB,Mt. Ipao,3.0,1,,
1370,13883,1990,FEB,near Bangalore-Hindus...,92.0,1,,
1371,16310,1982,FEB,near Jammu,23.0,1,32.9208314,75.7953523
1372,10943,1982,FEB,Scituate Reservo...,1.0,1,,
1373,8549,1982,FEB,"Netheravon, Wilt...",0.0,1,,
1374,3134,1990,FEB,Detroit City Air...,0.0,1,42.4471871,-83.0176691
1375,16329,1982,FEB,near Jeju (Cheju) Int...,53.0,1,,
1376,8414,1982,FEB,"Nairobi, Jeddah,...",0.0,1,21.54238,39.19797
1377,5781,1990,FEB,Kieta-Aropa Airp...,0.0,1,,
1378,2117,1982,FEB,Caracas,0.0,1,10.5060934,-66.9146008
1379,18482,1990,FEB,near Panevezys-Pajuos...,8.0,1,,
1380,303,1982,FEB,Amarillo Interna...,0.0,1,,
1381,5922,1983,FEB,Koko,0.0,1,51.5347484,-0.1381645
1382,7574,1990,FEB,Menorca-MahÃ³n A...,0.0,1,38.5,-0.5
1383,8091,2007,FEB,Moskva-Vnukovo A...,0.0,1,57.0018739,35.0386296
1384,13223,1990,FEB,ZÃ¼rich-Kloten A...,0.0,1,38.5,-0.5
1385,14027,2007,FEB,"near Belgrade , MT",3.0,1,45.77576,-111.17718
1386,12345,2013,FEB,Tunis-Carthage A...,0.0,1,36.8570924,10.3160223
1387,7655,1982,FEB,Miami Internatio...,0.0,1,,
1388,10952,1984,FEB,Sea of Japan,12.0,1,43.0600534,137.3353013
1389,1262,2007,FEB,Berbegamau Airst...,0.0,1,,
1390,11901,1991,FEB,Tbilisi Airport ...,0.0,1,41.6920175,44.9468754
1391,12030,2013,FEB,Thomson-McDuffie...,5.0,1,33.4707348,-82.5045956
1392,14558,2007,FEB,near Cape Girardeau A...,0.0,1,,
1393,16812,1983,FEB,"near Kuala Selangor, ...",6.0,1,3.35,101.25
1394,19729,1991,FEB,near Shikoku Island,5.0,1,,
1395,13047,2007,FEB,Yahurabila,0.0,1,15.411292,-83.8037416
1396,15919,1983,FEB,near Hailey-Sun Valle...,0.0,1,,
1397,20152,1991,FEB,near Taisha,22.0,1,26.98333,105.43333
1398,14788,1991,FEB,near Chihuahua Airpor...,11.0,1,,
1399,8480,2007,FEB,Narsarsuaq Airpo...,0.0,1,,
1400,20837,2007,FEB,near Walikale,1.0,1,-1.43049,28.07519
1401,16322,1991,FEB,near Jeddah,0.0,1,21.5007671,39.1923429
1402,2409,1983,FEB,Cherkasy region,0.0,1,40.7961395,44.5326469
1403,8102,1991,FEB,Mosul Airport (OSM),0.0,4,36.3050942,43.1481216
1404,15785,1991,FEB,"near Goose Bay, NL",1.0,1,48.4166,-53.8314
1405,17103,1981,FEB,near Leningrad,50.0,1,59.9372321,30.2046418
1406,7081,1981,FEB,Madras Airport (...,0.0,1,44.6675273,-121.1521307
1407,14217,1991,FEB,near BogotÃ¡-Eldorado...,0.0,1,,
1408,9116,1991,FEB,OtÃº Airport (OTU),0.0,1,,
1409,10679,1981,FEB,San Juan-Isla Ve...,0.0,1,47.5614705,-52.7126162
1410,7521,1983,FEB,"Melbourne, VIC",0.0,1,-37.8142176,144.9631608
1411,9869,1991,FEB,Puerto Williams ...,20.0,1,-54.935761,-67.6061824
1412,8128,1982,FEB,Mount Garbi,36.0,1,4.2180273,9.1733628
1413,3975,1991,FEB,Funchal Airport ...,0.0,1,32.6981701,-16.7738942
1414,3748,1983,FEB,Fayetteville-Pop...,6.0,1,36.0662891,-94.2047022
1415,14074,1990,FEB,near Bergisch Gladbach,0.0,1,50.9856,7.13298
1416,4328,1982,FEB,"Groton, CT",0.0,1,41.3501598,-72.0761998
1417,12898,2012,FEB,Wheatland-Phifer...,0.0,1,42.0534533,-104.9382999
1418,1154,1982,FEB,Beirut Internati...,0.0,1,,
1419,1870,2012,FEB,Bukavu-Kavumu Ai...,6.0,1,47.30919,9.40295
1420,3982,1983,FEB,Fuzhou Yixu Airp...,0.0,1,,
1421,18203,2007,FEB,near North Caicos Air...,1.0,1,,
1422,1486,2013,FEB,Blue River Airpo...,0.0,1,,
1423,12524,2007,FEB,Valencia Airport...,0.0,1,40.2125456,0.070324
1424,4611,1982,FEB,Havana,0.0,1,23.135305,-82.3589631
1425,7783,2007,FEB,Minneapolis-St. ...,0.0,1,34.1135807,-118.2520118
1426,13467,2007,FEB,near Al-Amarah,0.0,1,31.83588,47.14399
1427,19993,1982,FEB,near Subachoque,4.0,1,4.92614,-74.17299
1428,11019,2012,FEB,Sendai Airport (...,0.0,1,38.1377912,140.921613
1429,8286,2013,FEB,Muscat-Seeb Airp...,0.0,1,,
1430,17822,2013,FEB,near Monrovia-Roberts...,11.0,1,,
1431,11072,1983,FEB,"Shamathawa, MB",0.0,1,55.00019,-97.00049
1432,11773,1990,FEB,Taiyuan Airport ...,0.0,1,37.7488565,112.6223257
1433,2812,1978,FEB,Cranbrook Airpor...,42.0,1,,
1434,3559,2014,FEB,Elk City-Regiona...,0.0,1,,
1435,3465,1992,FEB,Eket airstrip,0.0,1,4.6405412,7.9486733
1436,4153,1989,FEB,Glasgow Internat...,0.0,1,,
1437,4865,2015,FEB,Houston-George B...,0.0,1,53.8939389,-122.7429074
1438,20962,2005,FEB,near Wobagen Airstrip,2.0,1,,
1439,3479,1985,FEB,El Bagre Airport...,0.0,1,7.5959692,-74.8091672
1440,18986,2015,FEB,near Quelimane Airport,0.0,1,-17.8555,36.86911
1441,10009,2008,FEB,Ras Al Khaimah I...,0.0,1,25.7737705,55.938232
1442,19588,2005,FEB,near Sarmi Airport (ZRM),15.0,1,,
1443,17735,1985,FEB,near Minsk-2 Internat...,58.0,1,,
1444,501,2011,FEB,Appleton-Outagam...,0.0,1,,
1445,291,2011,FEB,Altamira Airport...,0.0,1,12.1359747,-85.7155651
1446,20211,2011,FEB,near Tanjung Pinang-K...,5.0,1,,
1447,13722,1979,FEB,near Asmara,5.0,1,15.33805,38.93184
1448,18360,1993,FEB,near Orchid Island,6.0,1,27.85864,-80.44977
1449,4564,2005,FEB,Harare Airport (...,2.0,1,-17.9176704,31.0987871
1450,12950,1985,FEB,Wien-Schwechat A...,0.0,1,48.1049967,16.5848987
1451,13770,1979,FEB,near Auckland Interna...,2.0,1,,
1452,13703,1978,FEB,near Artigas Airport ...,44.0,1,,
1453,5503,2008,FEB,Kandahar Airport...,0.0,1,31.5058395,65.8421901
1454,2080,1993,FEB,CancÃºn Airport ...,0.0,1,,
1455,15994,1989,FEB,near Hawaii,9.0,1,23.8056902,-166.229642
1456,2472,1979,FEB,Chicago-O'Hare I...,0.0,1,41.9751638,-87.8442422
1457,7365,1993,FEB,Marietta-Dobbins...,7.0,1,33.9132982,-84.5162199
1458,10350,1993,FEB,RzeszÃ³w-Jasionk...,0.0,1,,
1459,13896,1985,FEB,near Banjarmasin,9.0,1,-3.31987,114.59075
1460,20863,1989,FEB,near Washington State,0.0,1,47.5955608,-122.0442192
1461,6854,2008,FEB,Los Roques Airpo...,0.0,1,,
1462,857,2015,FEB,Baltimore/Washin...,0.0,1,,
1463,14762,1979,FEB,near Cheyenne Airport...,0.0,1,41.15554,-104.8133
1464,1159,1985,FEB,Beirut Internati...,1.0,2,,
1465,12499,1993,FEB,Ust-Kuyga Airpor...,0.0,1,,
1466,15095,1985,FEB,near Dakhla,3.0,1,23.68477,-15.95798
1467,14218,1993,FEB,near BogotÃ¡-Eldorado...,2.0,1,,
1468,10181,1989,FEB,Rio de Janeiro-S...,0.0,1,-34.6152413,-58.429492
1469,2013,1985,FEB,Calcutta-Dum Dum...,0.0,1,22.6211141,88.3928973
1470,2563,2008,FEB,Christchurch Int...,0.0,1,66.03169,60.16594
1471,11478,1993,FEB,Stockholm-Arland...,0.0,1,,
1472,21007,1989,FEB,near Yangon-Mingalado...,26.0,1,,
1473,7735,1985,FEB,Milano-Linate Ai...,0.0,1,47.30919,9.40295
1474,10426,1979,FEB,Saint Lucia-Hewa...,0.0,1,,
1475,1079,1979,FEB,"Bauru, SP",18.0,1,-22.3218102,-49.0705863
1476,20663,1985,FEB,near Valdez Municipal...,3.0,1,,
1477,17678,2015,FEB,near Miami Executive ...,4.0,1,,
1478,13431,2005,FEB,near Aguachina,0.0,1,,
1479,6201,2011,FEB,La Paz-El Alto A...,0.0,1,-16.4748339,-68.163631
1480,21240,1985,FEB,within Iran,0.0,1,32.0,53.0
1481,19538,1989,FEB,near Santa Maria-Vila...,144.0,1,,
1482,13120,2008,FEB,Yerevan-Zvartnot...,0.0,1,,
1483,2231,1985,FEB,"Cedarville, NJ",2.0,1,39.3389035,-75.2090746
1484,4420,2015,FEB,Guernsey Airport...,0.0,1,49.4345733,-2.6035925
1485,12810,2010,FEB,Washington-Dulle...,0.0,8,,
1486,8413,1993,FEB,Nairobi National...,0.0,1,-1.2843421,36.8211994
1487,8615,1993,FEB,New York-John F....,0.0,1,40.6429479,-73.7793734
1488,11415,2015,FEB,St. John's Airpo...,0.0,1,,
1489,6405,1978,FEB,Larnaca Airport ...,3.0,1,34.870353,33.6185326
1490,10528,2015,FEB,Samara Airport (...,0.0,1,53.5057511,50.1569939
1491,16799,1978,FEB,near Krasnoye,0.0,1,57.51483,41.239
1492,910,1988,FEB,Bangkok Internat...,0.0,1,,
1493,1953,2008,FEB,Caico Seco,3.0,1,8.9883444,-64.4820857
1494,19077,2010,FEB,near Reinhardtsdorf-S...,2.0,1,,
1495,8844,1978,FEB,Novosibirsk-Tolm...,0.0,1,,
1496,11106,2015,FEB,Sharjah Airport ...,0.0,1,25.3401476,55.5137442
1497,5720,1993,FEB,Kharasavey Airport,0.0,1,71.234636,66.9114643
1498,7453,2010,FEB,Mazar-I-Sharif A...,0.0,1,48.2639056,11.4497747
1499,713,1993,FEB,Aurillac Airport...,0.0,1,44.89139,2.42194
1500,7299,2008,FEB,Manila-Ninoy Aqu...,0.0,1,,
1501,20268,1993,FEB,near Tehran-Mehrabad ...,131.0,1,,
1502,7666,1993,FEB,Miami Internatio...,0.0,1,,
1503,6284,1978,FEB,Laguna de Brus,0.0,1,15.8168342,-84.5870788
1504,20415,1985,FEB,near Tombouctou Airpo...,51.0,1,,
1505,16625,2005,FEB,near Khartoum-Civil A...,7.0,1,,
1506,11966,1978,FEB,Tenerife-Norte L...,0.0,1,39.5828364,-0.2770843
1507,8985,2005,FEB,Old Fangak,0.0,1,9.0668934,30.8800267
1508,10206,1985,FEB,Riyadh Air Base ...,8.0,1,24.066252,47.5823882
1509,10970,2015,FEB,Sebastian Munici...,0.0,2,,
1510,6489,1978,FEB,Le Puy-Loudes Ai...,0.0,1,47.30919,9.40295
1511,14133,1985,FEB,near Bilbao Airport (...,148.0,1,43.30513,-2.90657
1512,6114,2015,FEB,Kyiv-Borispol Ai...,0.0,2,47.30919,9.40295
1513,20257,1989,FEB,near Tegucigalpa-Tonc...,10.0,1,,
1514,5594,2011,FEB,Kasabonika Airpo...,0.0,1,,
1515,18,1978,FEB,Abadan Airport (...,0.0,1,30.3668469,48.2284395
1516,16419,2005,FEB,near Kabul Airport (KBL),105.0,1,,
1517,17275,1989,FEB,near Luena Airport (LUO),0.0,1,-11.7681,19.8977
1518,10909,2015,FEB,Sault Ste. Marie...,0.0,1,46.52391,-84.320068
1519,3856,2008,FEB,Fort Lauderdale-...,0.0,3,26.1223084,-80.1433786
1520,5205,1978,FEB,Jacksonville Int...,0.0,1,66.03169,60.16594
1521,10182,1993,FEB,Rio de Janeiro-S...,0.0,1,-34.6152413,-58.429492
1522,1413,1989,FEB,Binghamton Airpo...,0.0,1,,
1523,12990,1985,FEB,"Wilton Airfield,...",0.0,1,,
1524,3584,2005,FEB,Enarotali Airpor...,0.0,1,,
1525,15381,2006,FEB,near El Peten,2.0,1,14.2,-87.03333
1526,8610,1984,FEB,New York-John F....,0.0,2,40.6429479,-73.7793734
1527,6517,2008,FEB,Leesburg Executi...,0.0,1,,
1528,9145,2011,FEB,Pachuca-Ingenier...,2.0,1,,
1529,18783,1980,FEB,near Poptun,31.0,1,16.33111,-89.41694
1530,15229,1992,FEB,near Diouloulou,30.0,1,13.05,-16.6
1531,7144,2014,FEB,Mala Mala Airpor...,0.0,1,,
1532,20379,1992,FEB,near Tlahualilo de Za...,4.0,1,,
1533,9717,1980,FEB,Port-au-Prince,0.0,1,18.547327,-72.3395928
1534,7389,1989,FEB,Marseille-Proven...,3.0,1,,
1535,1904,2006,FEB,Burnsville-Mount...,0.0,1,35.9139096,-82.2932216
1536,7528,2006,FEB,Melbourne-Tullam...,0.0,2,,
1537,20411,1992,FEB,near Toledo-Express A...,4.0,1,,
1538,397,1992,FEB,Anchorage Intern...,0.0,1,,
1539,12344,1992,FEB,Tunis-Carthage A...,0.0,1,36.8570924,10.3160223
1540,7287,1980,FEB,Manila Internati...,2.0,1,,
1541,9573,1980,FEB,"Plattsburgh AFB,...",0.0,1,44.671896,-73.450901
1542,935,1980,FEB,Banjarmasin,0.0,1,-3.3187496,114.5925828
1543,7462,2006,FEB,Mbuji-Mayi Airpo...,0.0,1,,
1544,17281,2014,FEB,near Lukapa Airport (...,0.0,1,-8.44155,20.73197
1545,386,2014,FEB,Anadyr Airport (...,0.0,1,64.7362716,177.7358337
1546,10719,1980,FEB,San Salvador,0.0,1,13.6989939,-89.1914249
1547,9100,2006,FEB,Oslo-Gardermoen ...,0.0,1,60.1978654,11.0996754
1548,5146,2014,FEB,Istanbul-Sabiha ...,0.0,1,40.8992946,29.3075523
1549,3492,2011,FEB,El Espino,14.0,1,6.4825581,-72.4952026
1550,18885,1984,FEB,near Prosperine Airpo...,2.0,1,,
1551,3242,1992,FEB,"Dixon, WY",2.0,1,41.0332981,-107.535621
1552,3255,1992,FEB,Djibouti Airport...,0.0,1,11.5470406,43.159144
1553,7459,1992,FEB,Mbeya Airport (MBI),0.0,1,-8.9189068,33.4627395
1554,18518,2006,FEB,"near Paris, TN",1.0,1,36.191682,-86.634782
1555,18151,1980,FEB,near NgaoundÃ©rÃ© Air...,5.0,1,,
1556,930,1992,FEB,Bangui Airport (...,0.0,1,4.7859466,22.7801457
1557,10472,1984,FEB,Sakon Nakhon Air...,0.0,1,,
1558,5564,1992,FEB,Karachi Internat...,0.0,1,,
1559,11979,2014,FEB,Terceira-Lajes A...,0.0,1,38.5,-0.5
1560,4097,2014,FEB,GenÃ¨ve-Cointrin...,0.0,1,,
1561,7165,1992,FEB,Mallcu,0.0,1,-21.7672309,-67.4688259
1562,5833,1980,FEB,Kinshasa-N'Djili...,3.0,1,-4.4048357,15.37378
1563,11609,1980,FEB,Sydney-Kingsford...,13.0,1,-33.9215922,151.2272307
1564,10326,2014,FEB,Rubkona Airport,1.0,1,9.3076806,29.7867743
1565,16809,1989,FEB,near Kuala Lumpur Sub...,4.0,1,,
1566,949,1980,FEB,Baracoa Airport ...,1.0,1,23.0285411,-82.5792122
1567,2978,2008,FEB,"Darwin Airport, ...",0.0,1,-12.4066026,130.8792225
1568,20875,2006,FEB,"near Watertown, WI",3.0,1,43.03082,-89.150055
1569,12063,1984,FEB,Tiksi Airport (IKS),0.0,1,71.697801,128.8974395
1570,6296,1979,FEB,Lahore Airport (...,0.0,2,31.5153389,74.42364
1571,7915,2011,FEB,Mont Biega,2.0,1,-2.3922822,28.6808305
1572,560,2005,FEB,Aruba-Reina Beat...,0.0,1,,
1573,18904,2005,FEB,near Pueblo Memorial ...,8.0,1,,
1574,11810,2005,FEB,Tambacounda Airp...,0.0,1,,
1575,15368,2005,FEB,"near El Devanador, Tz...",7.0,1,,
1576,11100,2014,FEB,Shannon Airport ...,0.0,1,52.6986845,-8.9215548
1577,10862,1993,FEB,Santo Domingo-La...,0.0,1,28.1265629,-80.5832024
1578,16907,1989,FEB,near La Grande-LG-4 a...,2.0,1,,
1579,11848,1979,FEB,Taoyuan,0.0,1,24.9929995,121.3010003
1580,11992,2005,FEB,Teterboro Airpor...,0.0,1,,
1581,12232,1979,FEB,Trebinje,3.0,1,42.7098295,18.3457261
1582,10086,2015,FEB,Rhodes/Paradisi-...,0.0,1,36.3993486,28.0807533
1583,4471,1993,FEB,Gyumri-Leninakan...,0.0,1,40.7942,43.84528
1584,2048,1984,FEB,CamagÃ¼ey Intern...,0.0,1,,
1585,2126,2008,FEB,Caracas-Simon Bo...,0.0,1,10.133347,-64.6938247
1586,14639,1989,FEB,near Castera-Lou,0.0,1,43.31667,0.15
1587,7151,2015,FEB,Malange Airport ...,0.0,1,-9.5250862,16.3151737
1588,11541,2011,FEB,Sulaymaniyah Int...,7.0,1,66.03169,60.16594
1589,19508,2014,FEB,near Sandhikhark,18.0,1,27.97764,83.12977
1590,11473,1979,FEB,Stockholm-Arland...,0.0,1,,
1591,6698,2008,FEB,Lome Airport (LFW),0.0,1,6.1702024,1.2560094
1592,9769,1989,FEB,"Poughkeepsie, NY",0.0,1,41.7065539,-73.9283672
1593,1944,1992,FEB,"CaetitÃ©, BA",12.0,1,-36.0,-60.0
1594,6588,1989,FEB,Lichinga Airport...,0.0,1,-13.274676,35.2580749
1595,16505,1979,FEB,near Kariba,59.0,1,-16.33333,29.0
1596,449,2008,FEB,Anguilla-Wallbla...,0.0,1,,
1597,17764,1979,FEB,near Moanda,3.0,1,-1.53333,13.26667
1598,3534,2008,FEB,"El Prado, El Seybo",0.0,1,18.73063,-69.1054
1599,13801,2014,FEB,near AÃ¯n Kercha,76.0,1,,
1600,7071,2011,FEB,Madinah-Mohammad...,0.0,1,24.5554857,39.7060859
1601,15906,1993,FEB,near Guvercinlik,6.0,1,35.10022,33.86155
1602,13088,1979,FEB,"Yarra Creek, Kin...",0.0,1,17.99702,-76.79358
1603,2612,1979,FEB,Clarksburg-Bened...,2.0,1,,
1604,3976,2014,FEB,"Funchal Airport,...",0.0,1,32.6981701,-16.7738942
1605,18564,2014,FEB,near Pearland Regiona...,1.0,1,,
1606,4907,1984,FEB,Huambo Airport (...,0.0,1,,
1607,1644,2014,FEB,Bournemouth Inte...,0.0,1,,
1608,11452,2014,FEB,Stella Maris-Est...,0.0,1,-12.9377602,-38.3346758
1609,465,2008,FEB,Ankeny Regional ...,0.0,1,41.6902048,-93.5685562
1610,12254,2005,FEB,Trinidad Airport...,0.0,1,-25.6000004,143.9170074
1611,3431,2008,FEB,Edinburgh-Turnho...,0.0,1,,
1612,7704,1979,FEB,Miami-Dade Colli...,0.0,1,41.60439,13.5334
1613,10648,2023,FEB,San JosÃ© Vista ...,0.0,1,33.20004,-117.24254
1614,3980,2003,FEB,Fuzhou Changle I...,0.0,1,25.8619369,119.4612939
1615,9448,1972,FEB,Pha Khao,2.0,1,17.0627387,102.0310994
1616,17545,2002,FEB,near Mashhad,0.0,1,36.31559,59.56796
1617,16424,1997,FEB,near Kaduna Airport (...,3.0,1,,
1618,4291,1997,FEB,Greenville Downt...,0.0,1,,
1619,4757,2002,FEB,Hobo,0.0,1,2.5654554,-75.4457748
1620,4742,2002,FEB,Hindu Kush mount...,0.0,1,45.1847,-88.47372
1621,2625,2002,FEB,Cleveland-Cuyaho...,0.0,1,,
1622,10007,2002,FEB,Rapid City-Ellsw...,2.0,1,,
1623,16229,2002,FEB,"near Isla Larga, Los ...",0.0,1,,
1624,6374,2002,FEB,Lanseria Airport...,0.0,1,-25.9396667,27.9261711
1625,9737,1972,FEB,Porto Alegre Air...,0.0,1,-29.9416412,-51.1456587
1626,11809,1997,FEB,Tambacounda Airp...,23.0,1,,
1627,5285,2020,FEB,Jayapura-Sentani...,0.0,1,-2.566079,140.5057435
1628,5148,2020,FEB,Istanbul-Sabiha ...,3.0,1,40.8992946,29.3075523
1629,4379,1997,FEB,Guangzhou Airpor...,0.0,1,,
1630,12490,2020,FEB,Usinsk Airport (...,0.0,1,66.0011137,57.3728247
1631,18994,1997,FEB,near Quibaxe,37.0,1,-8.50055,14.58589
1632,19343,1997,FEB,near Salta Internatio...,4.0,1,,
1633,10291,1972,FEB,Rostov Airport (...,0.0,1,47.2589858,39.8180253
1634,3326,2020,FEB,Dryden Regional ...,0.0,1,50.1081091,-117.1692567
1635,7229,1973,FEB,"Manaus Air Base,...",3.0,1,-3.1450556,-59.9856128
1636,12255,2019,FEB,"Trinity Bay, nea...",3.0,1,48.0493796,-53.4058945
1637,8109,1997,FEB,Mount Balatukan,2.0,1,8.750557,124.973908
1638,12556,2020,FEB,Vancouver-Coal H...,0.0,1,52.44889,9.74
1639,17581,2002,FEB,near Mbuji-Mayi,0.0,1,-6.12124,23.56901
